C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_16_874.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_16_874.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_16_874.jpg, 0, 0.1541655, 0, 0.04291757
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_16_976.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_16_976.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_16_976.jpg, 0, 0.5115923, 0, 0.5344679
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_079.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_079.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_079.jpg, -0.2989312, 0.8105235, 0, 1.382139
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_182.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_182.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_182.jpg, -0.0721072, 1, 0, 2.523238
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_283.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_283.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_283.jpg, 0, 1, 0, 3.694373
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_384.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_384.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_384.jpg, -0.0402135, 1, 0, 4.864316
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_484.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_484.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_484.jpg, -0.3373509, 1, 0, 6.001113
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_585.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_585.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_585.jpg, -0.6363951, 1, 0, 7.084453
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_687.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_687.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_687.jpg, -0.94072, 1, 0, 8.09784
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_790.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_790.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_790.jpg, -1, 1, 0, 9.107552
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_890.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_890.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_890.jpg, -1, 0.9241921, 0, 10.14061
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_17_991.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_17_991.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_17_991.jpg, -0.7453455, 0.6289612, 0, 10.97189
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_092.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_092.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_092.jpg, -0.4429369, 0.3265525, 0, 11.51355
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_195.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_195.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_195.jpg, -0.1460149, 0.3308845, 0, 11.44896
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_297.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_297.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_297.jpg, 0, 0.6947811, 0, 12.13206
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_400.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_400.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_400.jpg, 0, 0.9916618, 0, 13.07508
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_503.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_503.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_503.jpg, 0, 1, 0, 14.15062
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_605.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_605.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_605.jpg, 0, 1, 0, 15.39923
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_707.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_707.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_707.jpg, 0, 1, 0, 16.25115
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_808.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_808.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_808.jpg, 0, 1, 0, 17.50446
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_18_911.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_18_911.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_18_911.jpg, 0, 1, 0, 18.36029
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_011.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_011.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_011.jpg, 0, 0.8546851, 0, 19.50388
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_113.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_113.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_113.jpg, 0, 0.5564638, 0, 20.00157
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_217.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_217.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_217.jpg, 0, 0.1970344, 0, 20.23759
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_320.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_320.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_320.jpg, 0, 0, 0, 20.39734
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_420.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_420.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_420.jpg, 0, 0, 0, 19.86972
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_522.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_522.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_522.jpg, -0.2388465, 0, 0, 19.97642
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_625.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_625.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_625.jpg, -0.5424348, 0, 0, 19.32963
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_726.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_726.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_726.jpg, -0.8435022, 0.0458517, 0, 19.16284
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_829.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_829.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_829.jpg, -0.6659728, 0.344376, 0, 18.72241
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_19_930.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_19_930.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_19_930.jpg, -0.3643335, 0.1202393, 0, 19.23485
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_032.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_032.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_032.jpg, -0.06856968, 0, 0, 18.69984
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_133.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_133.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_133.jpg, 0, 0, 0, 18.89195
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_236.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_236.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_236.jpg, 0, 0, 0, 18.67338
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_337.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_337.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_337.jpg, 0, 0, 0, 17.99498
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_440.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_440.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_440.jpg, 0, 0, 0, 18.31008
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_542.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_542.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_542.jpg, 0.2313075, 0, 0, 17.6053
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_645.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_645.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_645.jpg, 0.1568276, 0, 0, 17.88872
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_746.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_746.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_746.jpg, 0, 0, 0, 17.18764
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_847.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_847.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_847.jpg, 0, 0, 0, 17.52741
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_20_948.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_20_948.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_20_948.jpg, 0, 0.2957562, 0, 17.03098
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_050.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_050.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_050.jpg, 0, 0.5964462, 0, 17.83152
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_152.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_152.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_152.jpg, 0, 0.8998702, 0, 18.28322
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_256.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_256.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_256.jpg, 0, 1, 0, 19.56205
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_357.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_357.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_357.jpg, 0, 1, 0, 20.68539
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_459.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_459.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_459.jpg, 0, 1, 0, 21.62019
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_561.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_561.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_561.jpg, 0, 1, 0, 22.65116
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_664.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_664.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_664.jpg, 0, 1, 0, 23.614
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_768.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_768.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_768.jpg, -0.0679167, 0.880504, 0, 24.56788
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_869.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_869.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_869.jpg, -0.366423, 0.5819978, 0, 25.13317
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_21_970.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_21_970.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_21_970.jpg, -0.5435116, 0.2758222, 0, 25.1885
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_22_073.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_22_073.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_22_073.jpg, -0.2422962, 0, 0, 25.08037
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_22_176.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_22_176.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_22_176.jpg, 0, 0, 0, 24.76572
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_22_279.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_22_279.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_22_279.jpg, 0, 0, 0, 24.5101
C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\center_2022_08_12_12_29_22_380.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\left_2022_08_12_12_29_22_380.jpg, C:\Users\NEM_User\Desktop\Self Driving\Training\IMG\right_2022_08_12_12_29_22_380.jpg, 0, 0, 0, 24.26321
